"status","unit_number","customer","location","county","state","engine","engine_family","engine_serial_num","afr","catalyst","catalyst_mm","oem_hp","nova_hp","engine_rpm","frame_rpm","compressor_frame","compressor_frame_family","compressor_frame_sn","stages","cylinder_size","package_mfg_date","engine_mfg_date","zero_hour_date","compressor_frame_rebuild","top_end","oil_provider","telemetry","coordinates","trailer_unit","unit_set_date","billing_start_date","billing_end_date","last_billing_date","on_off_contract","mtm_last_price_increase","salesperson","contract_type_tax","contract_type_oil","monthly_rate","recurring_discount","sales_tax","ad_valorem_heit","net_revenue","day_rate","origin","acq_eff_date","owned_leased","operational_region","finance_region","unit_profile_update_date","financial_sku","oem_hp_tranche","bd_comments","ops_comments","set_week","release_week"
"RENTED","N90186","CONTANGO RESOURCES LLC","BULLSEYE #2","PECOS","TX","CATERPILLAR - G3516TALE","G3516TALE","4EK01644",NULL,"NO",NULL,"1340",NULL,NULL,NULL,"ARIEL - JGT4","JGT4","F-33854","3","15.25 X 15.25 X 9.75 X 6.0","2010-01-01 00:00:00","1997-11-14 00:00:00","2023-04-01 15:51:00",NULL,"2023-04-01 15:51:00","ATLAS","M-LINK","31.0105941,-103.2491003","NO","2022-10-31 00:00:00","2022-11-07 00:00:00","2023-11-06 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","20000","0","0","0","20000","N","AD HOC ACQUISITION","2022-04-25 00:00:00","OWNED","PECOS","PERMIAN",NULL,"G3516TALE-JGT4-3","1000+","ACQUIRED FROM PALU DURO APRIL 2022",NULL,NULL,NULL
"RENTED","N90187","BIRCH OPERATIONS INC","BIG J 4WA","HOWARD","TX","CATERPILLAR - G3516TALE","G3516TALE","MISSING69",NULL,"NO",NULL,"1340",NULL,NULL,NULL,"ARIEL - JGT4","JGT4",NULL,"3","15.25 X 15.25 X 9.75 X 6.0","2010-01-01 00:00:00",NULL,"2023-05-15 21:00:00",NULL,"2023-05-15 21:00:00","ATLAS",NULL,NULL,"NO","2022-07-12 00:00:00","2023-05-09 00:00:00","2024-05-08 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","25750","0","0","0","25750","N","AD HOC ACQUISITION","2022-04-25 00:00:00","OWNED","NORTH PERMIAN","PERMIAN",NULL,"G3516TALE-JGT4-3","1000+","ACQUIRED FROM PALU DURO APRIL 2022",NULL,NULL,NULL
"RENTED","N214509","CONOCOPHILLIPS CO","AMACKER DOVETAIL","UPTON","TX","SIEMENS - 5010Z","5010Z","Q2-M21-TG9082232-30-7",NULL,"NO",NULL,"450",NULL,"1790","1800","ARIEL - JGA4","JGA4","F64454","3","7.5 X 5.125 X 3.375","2022-05-15 00:00:00","2022-02-17 00:00:00","2022-06-14 00:00:00","2022-06-14 00:00:00","2022-06-14 00:00:00","ATLAS","M-LINK","31.38435,-102.065777","NO","2022-06-14 00:00:00","2022-06-14 00:00:00","2024-06-13 00:00:00",NULL,"ON","ON CONTRACT","ACCOUNT MANAGER TBD","RENTAL","WET","9500","0","0","0","9500","N","AD HOC ACQUISITION","2022-06-14 00:00:00","OWNED","SOUTH PERMIAN","PERMIAN",NULL,"5010Z-JGA4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N22502","MEWBOURNE OIL COMPANY","WINGMAN 12, 11 W0PM STATE COM #1H","EDDY","NM","CATERPILLAR - G3508J","G3508J","N8W00240",NULL,"NO",NULL,"690",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F65140","3","11.50 X 11.50 X 8.0 X 4.625","2022-05-18 00:00:00","2022-06-02 00:00:00","2022-06-17 00:00:00","2022-06-17 00:00:00","2022-06-17 00:00:00","ATLAS",NULL,"32.313752,-104.238702","NO","2022-06-17 00:00:00","2022-06-22 00:00:00","2023-06-21 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","15000","0","0","0","15000","N","AD HOC ACQUISITION","2022-06-17 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3508J-JGJ4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N90188","TAP ROCK OPERATING LLC","HYPERION A","EDDY","NM","WAUKESHA - L7044-GSI","L7044-GSI","C-173871",NULL,"NO",NULL,"1680",NULL,NULL,"1200","ARIEL - JGK4","JGK4","F24942","3","15.875 X 15.875 X 11.0 X 7.25","2007-06-22 00:00:00",NULL,"2022-06-21 00:00:00",NULL,"2022-06-21 00:00:00","ATLAS",NULL,NULL,"NO","2022-09-26 00:00:00","2022-09-26 00:00:00","2023-09-25 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","ACCOUNT MANAGER TBD","RENTAL","WET","32000","0","0","0","32000","N","AD HOC ACQUISITION","2022-06-21 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"L7044-GSI-JGK4-3","1000+",NULL,NULL,NULL,NULL
"RENTED","N15035","CONOCOPHILLIPS CO","KATIE STATE 1108SH, 1109AH, 110LH","MIDLAND","TX","TECO - WESTINGHOUSE - 449TY","449TY","RF.AC204009T1-8",NULL,"NO",NULL,"200",NULL,"1787","1800","GEMINI - H302","H302","HSR009054","3","7.5 X 5.5 X 3.0","2022-05-21 00:00:00","2022-03-07 00:00:00","2022-06-20 00:00:00","2022-06-20 00:00:00","2022-06-20 00:00:00","ATLAS","M-LINK","31.9274021,-102.2700606","NO","2022-06-20 00:00:00","2022-06-20 00:00:00","2024-06-19 00:00:00",NULL,"ON","ON CONTRACT","ACCOUNT MANAGER TBD","RENTAL","WET","6000","0","0","0","6000","N","AD HOC ACQUISITION","2022-06-20 00:00:00","OWNED","NORTH PERMIAN","PERMIAN",NULL,"449TY-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N22503","MEWBOURNE OIL COMPANY","OXBOW 26, 25 B2EH FED COM #1H","EDDY","NM","CATERPILLAR - G3508J","G3508J","N8W00241",NULL,"NO",NULL,"690",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F65228","3","11.5 X 4.625 X 11.5 X 8.0","2022-05-30 00:00:00","2021-04-09 00:00:00","2022-06-29 00:00:00","2022-06-29 00:00:00","2022-06-29 00:00:00","ATLAS",NULL,"32.101544,-104.065794","NO","2022-06-29 00:00:00","2022-06-29 00:00:00","2023-06-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","15000","0","0","0","15000","N","AD HOC ACQUISITION","2022-06-29 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3508J-JGJ4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N22504","MEWBOURNE OIL COMPANY","ZACH 17, 8 W1MD FED COM #1H","LEA","NM","CATERPILLAR - G3508J","G3508J","N8W00239",NULL,"NO",NULL,"690",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F65229","3","11.5 X 11.5 X 8.0 X 4.625","2022-06-11 00:00:00","2021-04-05 00:00:00","2022-07-11 00:00:00","2022-07-11 00:00:00","2022-07-11 00:00:00","ATLAS",NULL,"32.037038,-103.598678","NO","2022-07-11 00:00:00","2022-07-11 00:00:00","2023-07-10 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","15000","0","0","0","15000","N","AD HOC ACQUISITION","2022-07-11 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3508J-JGJ4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N214510","CONOCOPHILLIPS CO","AMACKER DOVETAIL CTB","UPTON","TX","SIEMENS - 5010Z","5010Z","Q2-M21-TG9082232-30-9",NULL,"NO",NULL,"450",NULL,"1790","1800","ARIEL - JGA4","JGA4","F64437","3","7.5 X 5.125 X 3.375","2022-06-18 00:00:00","2022-02-22 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","ATLAS","M-LINK","31.3862006,-102.0564581","NO","2022-07-18 00:00:00","2022-07-18 00:00:00","2024-07-17 00:00:00",NULL,"ON","ON CONTRACT","ACCOUNT MANAGER TBD","RENTAL","WET","9500","0","0","0","9500","N","AD HOC ACQUISITION","2022-07-18 00:00:00","OWNED","SOUTH PERMIAN","PERMIAN",NULL,"5010Z-JGA4-3","401-1000",NULL,NULL,NULL,NULL
"IDLE ON LOCATION","N15038","CONOCOPHILLIPS CO","AMACKER DOVETAIL CTB","UPTON","TX","TECO - WESTINGHOUSE - 449TY","449TY","RF.AC204010T1-10",NULL,"NO",NULL,"200",NULL,"1787","1800","GEMINI - H302","H302","HSR009094","3","7.5 X 5.5 X 3.0","2022-06-18 00:00:00","2022-02-09 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","ATLAS","M-LINK","31.3861583,-102.0565453","NO","2022-07-18 00:00:00","2022-07-18 00:00:00","2023-07-17 00:00:00","2023-11-11 00:00:00","OFF","REVIEW FOR INCREASE","ACCOUNT MANAGER TBD","RENTAL","WET","0","0","0","0","0","N","AD HOC ACQUISITION","2022-07-18 00:00:00","OWNED",NULL,NULL,NULL,"449TY-H302-3","101-400",NULL,NULL,NULL,"WEEK 45"
"IDLE ON LOCATION","N15041","CONOCOPHILLIPS CO","AMACKER DOVETAIL CTB","UPTON","TX","TECO - WESTINGHOUSE - 449TY","449TY","RF.AC204009T1-1",NULL,"NO",NULL,"200",NULL,"1787","1800","GEMINI - H302","H302","HSR009109","3","7.5 X 5.5 X 3.0","2022-06-18 00:00:00","2022-02-09 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","ATLAS","M-LINK","31.3861731,-102.0566591","NO","2022-07-18 00:00:00","2022-07-18 00:00:00","2023-07-17 00:00:00","2023-11-11 00:00:00","OFF","REVIEW FOR INCREASE","ACCOUNT MANAGER TBD","RENTAL","WET","0","0","0","0","0","N","AD HOC ACQUISITION","2022-07-18 00:00:00","OWNED",NULL,NULL,NULL,"449TY-H302-3","101-400",NULL,NULL,NULL,"WEEK 45"
"RENTED","N22901","TAP ROCK OPERATING LLC","PROMETHEUS CTB","LEA","NM","CATERPILLAR - G3606A4","G3606A4","JFE01762",NULL,"NO",NULL,"1875",NULL,NULL,NULL,"ARIEL - JGC4","JGC4","F65262","3","15.375 X 15.375 X 12.5 X 7.25","2022-06-25 00:00:00","2021-07-12 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","2022-07-18 00:00:00","ATLAS","M-LINK","32.1990671, -103.5598554","NO","2022-07-25 00:00:00","2022-07-25 00:00:00","2023-07-24 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","ACCOUNT MANAGER TBD","RENTAL","WET","35000","0","0","0","35000","N","AD HOC ACQUISITION","2022-07-18 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3606A4-JGC4-3","1000+",NULL,NULL,NULL,NULL
"RENTED","N22505","MEWBOURNE OIL COMPANY","FORTY NINER RIDGE UNIT #113H","EDDY","NM","CATERPILLAR - G3508J","G3508J","N8W00242",NULL,"NO",NULL,"690",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F65112","3","11.5 X 11.5 X 8.0 X 4.625","2022-07-02 00:00:00","2021-04-01 00:00:00","2022-08-01 00:00:00","2022-08-01 00:00:00","2022-08-01 00:00:00","ATLAS",NULL,"32.283228,-103.866753","NO","2022-08-01 00:00:00","2022-08-01 00:00:00","2023-07-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","15950","0","0","0","15950","N","AD HOC ACQUISITION","2022-08-01 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3508J-JGJ4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N22506","MEWBOURNE OIL COMPANY","FULLER 14/23 W1KN FED COM 1H","EDDY","NM","CATERPILLAR - G3508J","G3508J","N8W00243",NULL,"NO",NULL,"690",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F65113","3","11.5 X 11.5 X 8.0 X 4.625","2022-07-05 00:00:00","2021-04-29 00:00:00","2022-08-04 00:00:00","2022-08-04 00:00:00","2022-08-04 00:00:00","ATLAS",NULL,"32.043893, -103.956699","NO","2022-08-04 00:00:00","2022-08-08 00:00:00","2023-08-07 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","15950","0","0","0","15950","N","AD HOC ACQUISITION","2022-08-04 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3508J-JGJ4-3","401-1000",NULL,NULL,NULL,NULL
"RENTED","N17105","PETRO-HUNT PERMIAN","OATMAN STATE UNIT 33-28 5WA","CULBERSON","TX","CATERPILLAR - G3306B-NA","G3306B-NA","R6S05185",NULL,"NO",NULL,"145",NULL,"1800","1800","GEMINI - H302HP","H302HP","HSR009389","1","2.5 X 2.5 X ACI 3100#","2022-07-03 00:00:00","2015-08-01 00:00:00","2022-08-02 00:00:00","2022-08-02 00:00:00","2022-08-02 00:00:00","ATLAS","M-LINK","31.6608001,-104.0516119","NO","2022-08-02 00:00:00","2022-08-02 00:00:00","2024-08-01 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","7000","0","0","0","7000","N","AD HOC ACQUISITION","2022-08-02 00:00:00","OWNED","PECOS","PERMIAN",NULL,"G3306B-NA-H302HP-1","101-400",NULL,NULL,NULL,NULL
"RENTED","N213","MERIT ENERGY CO","DOYLE CREEK EXT. COMPRESSOR","CHEROKEE","TX","CATERPILLAR - G3508TALE","G3508TALE","9TG00515","ADEM 3","YES","RCS-2216-08-C1","630",NULL,"1400","1800","ARIEL - JGJ4","JGJ4","F-24253","3","11.5 X 8.375 X 11.5 X 5.125","2006-04-28 00:00:00","2006-04-28 00:00:00","2021-01-01 00:00:00","2021-01-01 00:00:00","2023-01-23 00:00:00","ATLAS","DETECHTION","31.524040, -94.926037","NO","2021-07-29 00:00:00","2021-07-29 00:00:00","2023-07-28 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","DONNIS LEWIS","SERVICE","WET","8500","0","0","0","8500","N","MUSTANG GAS COMPRESSION",NULL,"OWNED","EAST TEXAS","EAST TEXAS","2021-07-23 00:00:00","G3508TALE-JGJ4-3","401-1000","UNIT SWAP - NOT A SET",NULL,NULL,NULL
"RENTED","216","ZARVONA ENERGY LLC","STRYKER #1","TYLER","TX","CATERPILLAR - G3306NA","G3306NA","07Y02450",NULL,"NO",NULL,"145","130","1800",NULL,"GEMINI - H302","H302",NULL,"3","7.5 X 5.5 X 3.5","2006-07-06 00:00:00","2020-05-06 00:00:00","2022-05-06 00:00:00","2015-11-18 00:00:00","2022-05-06 00:00:00","ATLAS",NULL,"30.774058, -94.436880","NO","2021-06-07 00:00:00","2023-08-01 00:00:00","2024-07-31 00:00:00",NULL,"ON","ON CONTRACT","DONNIS LEWIS","RENTAL","WET","3000","0","0","0","3000","N","MUSTANG GAS COMPRESSION",NULL,"OWNED","EAST TEXAS","EAST TEXAS","2021-05-28 00:00:00","G3306NA-H302-3","101-400",NULL,NULL,NULL,NULL
"IDLE","81017",NULL,"KILGORE, TX YARD","RUSK","TX","CATERPILLAR - G3516TALE","G3516TALE","4EK02165",NULL,"NO",NULL,"1265",NULL,NULL,NULL,"ARIEL - JGE4","JGE4","F7617","3","13.5 (2) X 9.75 X 6.375","2008-09-01 00:00:00","1998-06-04 00:00:00","2008-09-01 00:00:00",NULL,"2008-09-01 00:00:00",NULL,NULL,"32.36522050, -94.88880885","NO",NULL,NULL,NULL,NULL,"OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","MUSTANG GAS COMPRESSION",NULL,"OWNED",NULL,NULL,NULL,"G3516TALE-JGE4-3","1000+",NULL,NULL,NULL,NULL
"IDLE","SC1006",NULL,"KILGORE, TX YARD","RUSK","TX","ARROW - VRG260","VRG260","4B081105356",NULL,"NO",NULL,"47",NULL,NULL,NULL,"ARROW - VRC2","VRC2","9071","3","6.5 X 4.0 X 2.25","2009-10-20 00:00:00","2009-10-20 00:00:00","2009-10-20 00:00:00",NULL,"2009-10-20 00:00:00",NULL,NULL,"32.36522050, -94.88880885","NO",NULL,NULL,NULL,NULL,"OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SPRING COMPRESSION",NULL,"OWNED",NULL,NULL,NULL,"VRG260-VRC2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","N604755","OLIPDP II LLC","BLACKSTONE #1","POLK","TX","CATERPILLAR - G3306NA","G3306NA","07Y02533",NULL,"NO",NULL,"145","130","1800",NULL,"GEMINI - HPD","HPD",NULL,"3","8.0 X 5.0 X 3.0","1992-01-01 00:00:00","1986-11-12 00:00:00","2016-08-12 06:00:00","2018-05-31 00:00:00","2016-08-12 06:00:00","ATLAS",NULL,"30.53884, -94.650251","NO",NULL,NULL,"2021-10-31 00:00:00",NULL,"OFF","2023-04-01 00:00:00","DONNIS LEWIS","RENTAL","WET","3975","0","0","0","3975","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3306NA-HPD-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N4044","ZARVONA ENERGY LLC","MCDONALD UNIT 1","POLK","TX","CATERPILLAR - G3304NA","G3304NA","37Y01213",NULL,"NO",NULL,"95","80","1800",NULL,"GEMINI - MPD","MPD","C-3260","2","5.0 X 2.5","1991-01-01 00:00:00","1986-05-23 00:00:00","2022-06-04 02:45:00","2022-11-01 00:00:00","2022-06-04 02:45:00","ATLAS",NULL,"30.778545,-94.436996","NO","2021-06-16 00:00:00","2023-08-01 00:00:00","2024-07-31 00:00:00",NULL,"ON","ON CONTRACT","DONNIS LEWIS","RENTAL","WET","2250","0","0","0","2250","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED","EAST TEXAS","EAST TEXAS",NULL,"G3304NA-MPD-2","0-100",NULL,NULL,NULL,NULL
"IDLE","N11189",NULL,"BUFFALO, TX YARD","LEON","TX","CATERPILLAR - G3304NA","G3304NA","N4F02934",NULL,"NO",NULL,"95","80","1800",NULL,"GEMINI - MPD","MPD","C-3034","2","9.0 X 5.5","1994-01-01 00:00:00","1994-01-01 00:00:00","2015-08-31 00:00:00","2015-03-31 00:00:00","2015-08-31 00:00:00",NULL,NULL,"31.42570152, -96.09476219","NO",NULL,NULL,NULL,NULL,"OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"G3304NA-MPD-2","0-100",NULL,NULL,NULL,NULL
"IDLE","N401180",NULL,"BUFFALO, TX YARD","LEON","TX","CATERPILLAR - G3306NA","G3306NA","07Y03038",NULL,"NO",NULL,"145","130","1800",NULL,"GARDNER DENVER - SSUG99C","SSUG99C","S089479","S",NULL,"1991-01-01 00:00:00","1989-06-07 00:00:00","2012-09-30 00:00:00","2011-02-28 00:00:00","2012-09-30 00:00:00",NULL,NULL,"31.42570152, -96.09476219","NO",NULL,NULL,NULL,NULL,"OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","SEABISCUIT ACQUISITION","2021-02-10 00:00:00","OWNED",NULL,NULL,NULL,"G3306NA-SSUG99C-S","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11284","VALPOINT","JUANITA 1H-7","ELLIS","OK","CATERPILLAR - G3304B ","G3304B ","A4E00220",NULL,"NO",NULL,"95",NULL,NULL,NULL,"GEMINI - M302","M302","HSR006324","3","6.5 X 4.0 X 2.5","2014-10-14 00:00:00","2014-05-28 00:00:00","2023-04-11 00:00:00","2013-01-09 00:00:00","2023-04-11 00:00:00","ATLAS","M2M","36.0421, -99.5825","NO",NULL,"2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","3300","0","0","0","3300","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3304B -M302-3","0-100",NULL,NULL,NULL,NULL
"IDLE","HC90036",NULL,"MIDLAND, TX YARD","MIDLAND","TX","CATERPILLAR - G3516ULB","G3516ULB","JEF01429",NULL,"NO",NULL,"1380",NULL,NULL,NULL,"ARIEL - JGT4","JGT4","F37413","3","15.875 X 15.875 X 11.50 X 6.00","2012-01-01 00:00:00","2011-12-01 00:00:00","2019-06-29 07:21:00","2023-03-08 00:00:00","2019-06-29 07:21:00","ATLAS","M2M","31.8848, -102.1941","NO",NULL,"2021-07-01 00:00:00","2023-08-01 00:00:00","2023-10-31 00:00:00","OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","REGENT ACQUISITION","2021-12-01 00:00:00","LEASED",NULL,NULL,NULL,"G3516ULB-JGT4-3","1000+",NULL,NULL,NULL,"WEEK 44"
"IDLE","HC90027",NULL,"MOORELAND, OK YARD","WOODWARD","OK","GEMINI - G40","G40","E5592",NULL,"NO",NULL,"40",NULL,NULL,NULL,"GEMINI - MPSB","MPSB","C3919","2","5.5 X 3.5","2011-01-01 00:00:00","1991-07-01 00:00:00","2020-02-28 00:00:00","2020-09-01 00:00:00","2020-02-28 00:00:00",NULL,NULL,"36.42887858, -99.22756433","NO",NULL,NULL,NULL,NULL,"OFF","REVIEW FOR INCREASE",NULL,NULL,"WET","0","0","0","0","0","N","REGENT ACQUISITION","2021-12-01 00:00:00","LEASED",NULL,NULL,NULL,"G40-MPSB-2","0-100",NULL,NULL,NULL,NULL
"RENTED","HC4043","CANVAS ENERGY LLC","GROUSE 2413 1UOH-33-4A","WOODS","OK","CATERPILLAR - G3306TA","G3306TA","G6X06243",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005315","3","7.5 X 5.0 X 3.0","2011-03-18 00:00:00","2009-01-01 00:00:00","2015-05-24 13:00:00",NULL,"2015-05-24 13:00:00","ATLAS",NULL,"36.521518,-98.599783","NO","2023-04-12 00:00:00","2023-04-12 00:00:00","2023-10-11 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","4600","0","0","0","4600","N","REGENT ACQUISITION","2021-12-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,"WEEK 15",NULL
"RENTED","N17106","PETRO-HUNT PERMIAN","OATMAN STATE UNIT 33-28 24WB","CULBERSON","TX","CATERPILLAR - G3306B-NA","G3306B-NA","R6S05195",NULL,"NO",NULL,"145",NULL,"1800","1800","GEMINI - H302HP","H302HP","HSR009390","1","2.5 X 2.5 X ACI 3100#","2022-07-03 00:00:00","2015-08-01 00:00:00","2022-08-02 00:00:00","2022-08-02 00:00:00","2022-08-02 00:00:00","ATLAS","M-LINK","31.6608131,-104.0517619","NO","2022-08-02 00:00:00","2022-08-02 00:00:00","2024-08-01 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","7000","0","0","0","7000","N","AD HOC ACQUISITION","2022-08-02 00:00:00","OWNED","PECOS","PERMIAN",NULL,"G3306B-NA-H302HP-1","101-400",NULL,NULL,NULL,NULL
"RENTED","N21026","PERMIAN RESOURCES OPERATING","BLACK HAWK 134","EDDY","NM","CATERPILLAR - G3306B-NA","G3306B-NA","R6S06784",NULL,"NO",NULL,"145",NULL,"1800","1800","ARIEL - JGQ2-2HP","JGQ2-2HP","F63910","2","3.0 X 1.75","2022-04-25 00:00:00","2021-05-27 00:00:00","2022-05-26 00:00:00","2022-05-26 00:00:00","2022-05-26 00:00:00","ATLAS",NULL,"32.655406, -104.172852","NO","2022-05-26 00:00:00","2023-02-01 00:00:00","2023-08-01 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","8500","0","0","0","8500","N","AD HOC ACQUISITION","2022-05-26 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3306B-NA-JGQ2-2HP-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N21028","PERMIAN RESOURCES OPERATING","BLACK HAWK 133","EDDY","NM","CATERPILLAR - G3306B-NA","G3306B-NA","R6S06791",NULL,"NO",NULL,"145",NULL,"1800","1800","ARIEL - JGQ2-2HP","JGQ2-2HP","F63753","2","3.0 X 1.75","2022-04-25 00:00:00","2021-06-21 00:00:00","2022-05-26 00:00:00","2022-05-26 00:00:00","2022-05-26 00:00:00","ATLAS",NULL,"32.655406, -104.172852","NO","2022-05-26 00:00:00","2023-02-01 00:00:00","2023-08-01 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","8500","0","0","0","8500","N","AD HOC ACQUISITION","2022-05-26 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"G3306B-NA-JGQ2-2HP-2","101-400",NULL,NULL,NULL,NULL
"RENTED","N22301","MEWBOURNE OIL COMPANY","KENTZEL ST 42 #H301BO","LOVING","TX","CATERPILLAR - CG137-8","CG137-8","ST800457",NULL,"NO",NULL,"400",NULL,"1800","1800","ARIEL - JGA4","JGA4","F63941","3","7.5 X 7.5 X 5.125 X 3.375","2022-10-06 00:00:00","2022-08-16 00:00:00","2022-10-06 00:00:00","2022-10-06 00:00:00","2022-10-06 00:00:00","ATLAS",NULL,NULL,"NO","2022-10-06 00:00:00","2022-10-06 00:00:00","2023-10-05 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","11000","0","0","0","11000","N","AD HOC ACQUISITION","2022-10-06 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"CG137-8-JGA4-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N22302","MEWBOURNE OIL COMPANY","RAM 3 B2NC STATE COM #1H","LEA","NM","CATERPILLAR - CG137-8","CG137-8","ST800456",NULL,"NO",NULL,"400",NULL,"1800","1800","ARIEL - JGA4","JGA4","F66050","3","7.5 X 7.5 X 5.125 X 3.375","2022-09-23 00:00:00","2022-08-01 00:00:00","2022-10-10 00:00:00","2022-10-10 00:00:00","2022-10-10 00:00:00","ATLAS",NULL,"32.414466,-103.451683","NO","2022-10-10 00:00:00","2022-10-10 00:00:00","2023-10-09 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","11000","0","0","0","11000","N","AD HOC ACQUISITION","2022-10-10 00:00:00","OWNED","CARLSBAD","PERMIAN",NULL,"CG137-8-JGA4-3","101-400",NULL,NULL,NULL,NULL
"RENTED","N224501","CONOCOPHILLIPS CO","SEQUOIA WEST COMPRESSOR STATION","ANDREWS","TX","SIEMENS - 5010Z","5010Z","Q2-J22-TG9532214-10-1",NULL,"NO",NULL,"450",NULL,"1790","1800","ARIEL - JGA4","JGA4","F-66064","3","7.5 X 3.375 X 7.5 X 5.125","2022-01-18 00:00:00","2022-10-01 00:00:00","2022-11-23 00:00:00","2022-11-23 00:00:00","2022-11-23 00:00:00","ATLAS","M-LINK","32.2319154,-102.2490611","NO","2022-11-23 00:00:00","2022-11-23 00:00:00","2024-11-22 00:00:00",NULL,"ON","ON CONTRACT","ACCOUNT MANAGER TBD","RENTAL","WET","10200","0","0","0","10200","N","AD HOC ACQUISITION","2022-11-23 00:00:00","OWNED","NORTH PERMIAN","PERMIAN",NULL,"5010Z-JGA4-3","401-1000",NULL,NULL,NULL,NULL
